# VHH-NNLO multi-axis scan points
# process: ZHH
# energy_tev: 14
# scan_axes: kappa_lambda,kappa_z
# windows: kappa_lambda=[-0.7,6.1]; kappa_z=[0.9,1.2]
# n_points: kappa_lambda:40,kappa_z:40
# fixed_kappa: 1,1,1,1
#
kappa_lambda	kappa_z	sigma_lo	sigma_nnlo	k	sigma_heft_over_sm_lo	sigma_heft_over_sm_nnlo	sigma_lo_pdfas	sigma_lo_sup	sigma_lo_inf	sigma_nnlo_pdfas	sigma_nnlo_sup	sigma_nnlo_inf
5.053846154	0.9461538462	1.308346564	1.641085516	1.254320194	4.282619347	3.932316464	0.02625825948	0.01073257347	0.01408804419	0.03271493465	0.02272552177	0.01925020791
5.053846154	0.9538461538	1.323821097	1.662426418	1.255778762	4.333272236	3.983452847	0.0265559878	0.01078896777	0.01419399491	0.03308970844	0.02353082008	0.01987760511
5.053846154	0.9615384615	1.339414159	1.683979262	1.257250605	4.384313108	4.035097082	0.0268560099	0.01084563313	0.01430060797	0.03346753626	0.02435611868	0.02051995991
5.053846154	0.9692307692	1.355126511	1.7057452	1.258735023	4.435744453	4.087251924	0.027158343	0.01090258457	0.01440789885	0.0338484462	0.02520148241	0.02117732259
5.053846154	0.9769230769	1.370958921	1.727725392	1.260231336	4.487568783	4.139920155	0.02746300449	0.01095983736	0.01451588324	0.03423246662	0.02606697638	0.02184974361
5.053846154	0.9846153846	1.386912164	1.749921009	1.261738886	4.539788637	4.19310458	0.02777001195	0.011017407	0.01462457709	0.0346196262	0.02695266594	0.0225372737
5.053846154	0.9923076923	1.402987023	1.772333231	1.263257038	4.592406579	4.246808028	0.02807938313	0.01107530924	0.01473399657	0.03500995386	0.02785861673	0.0232399638
5.053846154	1	1.419184289	1.79496325	1.264785175	4.645425195	4.301033352	0.02839113598	0.01113356007	0.01484415809	0.03540347881	0.02878489467	0.02395786505
5.053846154	1.007692308	1.43550476	1.817812266	1.266322702	4.698847099	4.355783431	0.0287052886	0.01119217575	0.01495507829	0.03580023053	0.02973156591	0.02469102885
5.053846154	1.015384615	1.451949241	1.84088149	1.26786904	4.752674926	4.411061166	0.02902185931	0.01125117274	0.01506677407	0.03620023877	0.03069869689	0.0254395068
5.053846154	1.023076923	1.468518546	1.864172144	1.269423631	4.806911339	4.466869483	0.02934086659	0.01131056779	0.01517926253	0.03660353352	0.03168635433	0.02620335073
5.053846154	1.030769231	1.485213494	1.887685458	1.270985933	4.861559024	4.523211333	0.02966232909	0.01137037787	0.01529256103	0.03701014506	0.03269460518	0.02698261269
5.053846154	1.038461538	1.502034915	1.911422675	1.272555422	4.916620691	4.58008969	0.02998626566	0.01143062019	0.01540668716	0.03742010388	0.03372351669	0.02777734496
5.053846154	1.046153846	1.518983644	1.935385046	1.27413159	4.972099077	4.637507554	0.03031269533	0.01149131222	0.01552165875	0.03783344077	0.03477315635	0.02858760004
5.053846154	1.053846154	1.536060525	1.959573832	1.275713945	5.02799694	4.695467947	0.03064163731	0.01155247167	0.01563749385	0.03825018672	0.03584359195	0.02941343065
5.053846154	1.061538462	1.553266407	1.983990305	1.277302011	5.084317067	4.753973917	0.03097311098	0.01161411648	0.01575421078	0.038670373	0.03693489151	0.03025488975
5.053846154	1.069230769	1.57060215	2.008635747	1.278895325	5.141062267	4.813028534	0.03130713594	0.01167626486	0.01587182805	0.03909403109	0.03804712335	0.0311120305
5.053846154	1.076923077	1.588068618	2.03351145	1.280493441	5.198235373	4.872634896	0.03164373192	0.01173893525	0.01599036445	0.03952119274	0.03918035603	0.03198490631
5.053846154	1.084615385	1.605666687	2.058618716	1.282095925	5.255839245	4.932796121	0.03198291888	0.01180214633	0.01610983898	0.03995188991	0.04033465839	0.03287357078
5.053846154	1.092307692	1.623397236	2.083958857	1.283702357	5.313876766	4.993515354	0.03232471693	0.01186591704	0.01623027087	0.0403861548	0.04151009954	0.03377807777
5.053846154	1.1	1.641261153	2.109533196	1.285312329	5.372350844	5.054795764	0.03266914639	0.01193026654	0.01635167961	0.04082401984	0.04270674884	0.03469848134
5.053846154	1.107692308	1.659259336	2.135343064	1.286925448	5.431264412	5.116640543	0.03301622774	0.01199521426	0.01647408491	0.04126551769	0.04392467594	0.03563483577
5.053846154	1.115384615	1.677392686	2.161389805	1.288541331	5.490620427	5.179052907	0.03336598167	0.01206077986	0.01659750673	0.04171068124	0.04516395075	0.03658719559
5.053846154	1.123076923	1.695662116	2.18767477	1.290159607	5.550421872	5.242036098	0.03371842903	0.01212698326	0.01672196524	0.04215954359	0.04642464343	0.03755561553
5.053846154	1.130769231	1.714068544	2.214199323	1.291779918	5.610671753	5.305593382	0.03407359086	0.0121938446	0.01684748087	0.04261213806	0.04770682443	0.03854015055
5.053846154	1.138461538	1.732612896	2.240964837	1.293401915	5.671373101	5.369728047	0.03443148841	0.01226138429	0.01697407427	0.04306849821	0.04901056444	0.03954085583
5.053846154	1.146153846	1.751296106	2.267972694	1.29502526	5.732528972	5.434443408	0.03479214307	0.01232962296	0.01710176635	0.04352865781	0.05033593445	0.04055778679
5.053846154	1.153846154	1.770119114	2.295224288	1.296649626	5.794142448	5.499742801	0.03515557647	0.0123985815	0.01723057822	0.04399265082	0.05168300569	0.04159099906
5.053846154	1.161538462	1.78908287	2.322721021	1.298274697	5.856216633	5.565629591	0.03552181037	0.01246828105	0.01736053127	0.04446051145	0.05305184968	0.04264054848
5.053846154	1.169230769	1.808188329	2.350464306	1.299900165	5.918754658	5.632107162	0.03589086676	0.01253874298	0.01749164708	0.04493227409	0.05444253817	0.04370649115
5.053846154	1.176923077	1.827436456	2.378455568	1.301525731	5.981759677	5.699178926	0.03626276779	0.01260998891	0.01762394749	0.04540797337	0.05585514322	0.04478888337
5.053846154	1.184615385	1.846828221	2.40669624	1.303151107	6.045234869	5.766848317	0.03663753582	0.01268204071	0.01775745459	0.04588764411	0.05728973713	0.04588778165
5.053846154	1.192307692	1.866364604	2.435187764	1.304776012	6.109183438	5.835118794	0.03701519337	0.01275492049	0.01789219067	0.04637132135	0.05874639247	0.04700324276
5.053846154	1.2	1.88604659	2.463931596	1.306400175	6.173608613	5.903993841	0.03739576317	0.0128286506	0.01802817829	0.04685904031	0.06022518209	0.04813532366
5.228205128	0.9	1.276204605	1.588902394	1.245021674	4.177408864	3.80727694	0.02568821733	0.0108769617	0.01409296243	0.03198271977	0.01889357853	0.01633438155
5.228205128	0.9076923077	1.291821211	1.610096782	1.246377416	4.2285268	3.858062254	0.02598898744	0.01093692164	0.01420257299	0.03236028506	0.01960825695	0.01689571837
5.228205128	0.9153846154	1.307557458	1.631506813	1.247751526	4.28003636	3.909364282	0.02629205309	0.01099706022	0.01431277222	0.03274087386	0.02034363409	0.01747252169
5.228205128	0.9230769231	1.323414055	1.653133578	1.249143132	4.331939864	3.961185643	0.02659743021	0.01105739045	0.01442357368	0.0331245125	0.02109977642	0.01806484282
5.228205128	0.9307692308	1.33939172	1.674978183	1.250551395	4.384239658	4.013528985	0.02690513493	0.0111179256	0.01453499118	0.03351122761	0.02187675068	0.01867273328
5.228205128	0.9384615385	1.355491176	1.697041742	1.2519755	4.436938112	4.066396977	0.02721518357	0.01117867918	0.01464703876	0.03390104615	0.02267462388	0.01929624482
5.228205128	0.9461538462	1.371713155	1.719325379	1.253414661	4.490037623	4.119792314	0.0275275926	0.01123966493	0.0147597307	0.03429399542	0.0234934633	0.01993542943
5.228205128	0.9538461538	1.388058396	1.74183023	1.25486812	4.543540608	4.173717715	0.02784237869	0.01130089686	0.01487308153	0.03469010298	0.02433333648	0.02059033928
5.228205128	0.9615384615	1.404527647	1.764557438	1.25633514	4.597449513	4.228175922	0.0281595587	0.0113623892	0.01498710597	0.03508939675	0.02519431123	0.02126102682
5.228205128	0.9692307692	1.42112166	1.787508159	1.257815012	4.651766806	4.283169702	0.02847914963	0.01142415643	0.01510181904	0.03549190489	0.02607645561	0.02194754468
5.228205128	0.9769230769	1.437841199	1.810683557	1.259307049	4.706494981	4.338701848	0.0288011687	0.0114862133	0.01521723593	0.0358976559	0.02697983798	0.02264994573
5.228205128	0.9846153846	1.454687032	1.834084808	1.260810585	4.761636557	4.394775174	0.02912563331	0.01154857476	0.01533337212	0.03630667853	0.02790452695	0.02336828307
5.228205128	0.9923076923	1.471659937	1.857713096	1.262324977	4.817194076	4.45139252	0.029452561	0.01161125605	0.0154502433	0.03671900184	0.02885059139	0.02410261001
5.228205128	1	1.488760697	1.881569617	1.263849604	4.873170106	4.50855675	0.02978196954	0.01167427262	0.0155678654	0.03713465515	0.02981810044	0.0248529801
5.228205128	1.007692308	1.505990105	1.905655576	1.265383863	4.929567238	4.566270753	0.03011387686	0.01173764018	0.01568625458	0.03755366805	0.03080712351	0.02561944709
5.228205128	1.015384615	1.52334896	1.929972189	1.266927172	4.986388091	4.62453744	0.03044830106	0.01180137469	0.01580542725	0.0379760704	0.03181773029	0.02640206498
5.228205128	1.023076923	1.540838069	1.954520681	1.268478966	5.043635306	4.683359749	0.03078526043	0.01186549234	0.01592540005	0.03840189234	0.0328499907	0.02720088798
5.228205128	1.030769231	1.558458246	1.979302287	1.270038702	5.101311548	4.74274064	0.03112477346	0.01193000957	0.01604618984	0.03883116424	0.03390397497	0.02801597051
5.228205128	1.038461538	1.576210314	2.004318255	1.271605849	5.159419509	4.802683099	0.03146685879	0.01199494307	0.01616781374	0.03926391675	0.03497975358	0.02884736725
5.228205128	1.046153846	1.594095103	2.029569839	1.273179897	5.217961904	4.863190134	0.03181153527	0.01206030978	0.0162902891	0.03970018076	0.03607739725	0.02969513307
5.228205128	1.053846154	1.612113449	2.055058305	1.274760351	5.276941473	4.92426478	0.03215882191	0.01212612686	0.0164136335	0.04013998742	0.03719697702	0.03055932308
5.228205128	1.061538462	1.630266196	2.080784931	1.276346731	5.336360981	4.985910094	0.03250873791	0.01219241173	0.01653786475	0.04058336811	0.03833856415	0.03143999261
5.228205128	1.069230769	1.648554199	2.106751001	1.277938573	5.396223217	5.048129158	0.03286130266	0.01225918207	0.01666300092	0.04103035445	0.03950223018	0.0323371972
5.228205128	1.076923077	1.666978315	2.132957812	1.279535428	5.456530997	5.110925078	0.03321653573	0.01232645577	0.01678906028	0.04148097832	0.04068804694	0.03325099265
5.228205128	1.084615385	1.685539412	2.15940667	1.281136861	5.517287157	5.174300984	0.03357445687	0.012394251	0.01691606137	0.04193527182	0.04189608649	0.03418143495
5.228205128	1.092307692	1.704238365	2.186098893	1.282742448	5.578494563	5.238260033	0.03393508601	0.01246258615	0.01704402294	0.04239326729	0.04312642119	0.03512858032
5.228205128	1.1	1.723076057	2.213035807	1.284351784	5.640156101	5.302805401	0.03429844326	0.01253147987	0.01717296401	0.04285499729	0.04437912365	0.03609248521
5.228205128	1.107692308	1.742053376	2.240218748	1.285964471	5.702274686	5.367940292	0.03466454894	0.01260095104	0.01730290379	0.04332049462	0.04565426673	0.03707320629
5.228205128	1.115384615	1.761171221	2.267649064	1.287580126	5.764853253	5.433667935	0.03503342351	0.01267101879	0.01743386176	0.04378979229	0.0469519236	0.03807080046
5.228205128	1.123076923	1.780430497	2.295328111	1.289198379	5.827894765	5.499991579	0.03540508766	0.0127417025	0.01756585763	0.04426292356	0.04827216766	0.03908532484
5.228205128	1.130769231	1.799832115	2.323257256	1.290818869	5.891402209	5.566914501	0.03577956223	0.01281302179	0.01769891134	0.04473992189	0.04961507259	0.04011683676
5.228205128	1.138461538	1.819376996	2.351437877	1.292441249	5.955378596	5.634440001	0.03615686826	0.01288499653	0.01783304306	0.04522082097	0.05098071234	0.04116539381
5.228205128	1.146153846	1.839066068	2.379871361	1.294065179	6.019826962	5.702571403	0.03653702697	0.01295764683	0.01796827321	0.04570565468	0.05236916112	0.04223105376
5.228205128	1.153846154	1.858900265	2.408559105	1.295690334	6.084750368	5.771312056	0.03692005977	0.01303099304	0.01810462244	0.04619445716	0.05378049341	0.04331387462
5.228205128	1.161538462	1.878880529	2.437502518	1.297316396	6.150151899	5.840665332	0.03730598825	0.01310505576	0.01824211163	0.04668726273	0.05521478396	0.04441391465
5.228205128	1.169230769	1.899007812	2.466703015	1.298943058	6.216034666	5.910634628	0.03769483419	0.01317985583	0.01838076191	0.04718410594	0.05667210778	0.04553123229
5.228205128	1.176923077	1.919283071	2.496162026	1.300570022	6.282401801	5.981223365	0.03808661956	0.01325541435	0.01852059464	0.04768502153	0.05815254015	0.04666588623
5.228205128	1.184615385	1.93970727	2.525880988	1.302197	6.349256466	6.052434988	0.03848136651	0.01333175265	0.0186616314	0.04819004447	0.05965615662	0.04781793538
5.228205128	1.192307692	1.960281383	2.555861349	1.303823712	6.416601844	6.124272967	0.03887909736	0.0134088923	0.01880389403	0.04869920992	0.06118303301	0.04898743887
5.228205128	1.2	1.981006389	2.586104568	1.305449887	6.484441142	6.196740796	0.03927983465	0.01348685513	0.0189474046	0.04921255327	0.06273324538	0.05017445606
5.402564103	0.9	1.335910408	1.662174908	1.244226333	4.372844256	3.982850188	0.02688655285	0.01136768535	0.01473694637	0.03347297922	0.01949689423	0.01688907521
5.402564103	0.9076923077	1.352389575	1.684503576	1.245575688	4.426785622	4.036353425	0.02720427753	0.01143275628	0.01485416141	0.03387171534	0.02024040096	0.01747370805
5.402564103	0.9153846154	1.368994111	1.707058692	1.24694378	4.48113736	4.09039927	0.02752440326	0.01149800026	0.01497198168	0.03427361221	0.02100573451	0.01807464775
5.402564103	0.9230769231	1.38572472	1.729841354	1.248329721	4.535901771	4.144990354	0.02784694582	0.01156342979	0.01509042026	0.03467869624	0.02179296459	0.01869194798
5.402564103	0.9307692308	1.402582112	1.752852671	1.249732658	4.59108118	4.200129335	0.02817192112	0.01162905759	0.01520949049	0.03508699415	0.02260216118	0.01932566266
5.402564103	0.9384615385	1.419567004	1.776093762	1.251151765	4.64667794	4.255818892	0.0284993453	0.01169489664	0.01532920591	0.035498533	0.02343339454	0.01997584592
5.402564103	0.9461538462	1.436680123	1.799565756	1.252586242	4.702694423	4.312061731	0.02882923463	0.01176096016	0.01544958034	0.03591334016	0.02428673518	0.02064255211
5.402564103	0.9538461538	1.453922201	1.823269792	1.25403532	4.75913303	4.368860581	0.0291616056	0.01182726161	0.01557062781	0.03633144333	0.02516225388	0.02132583583
5.402564103	0.9615384615	1.47129398	1.847207019	1.255498251	4.815996186	4.426218196	0.02949647486	0.0118938147	0.01569236258	0.0367528705	0.0260600217	0.02202575186
5.402564103	0.9692307692	1.488796206	1.871378595	1.256974318	4.873286339	4.484137352	0.02983385925	0.01196063337	0.01581479916	0.03717764997	0.02698010993	0.02274235524
5.402564103	0.9769230769	1.506429637	1.895785691	1.258462821	4.931005962	4.542620852	0.03017377578	0.01202773184	0.0159379523	0.03760581035	0.02792259018	0.02347570121
5.402564103	0.9846153846	1.524195035	1.920429486	1.25996309	4.989157554	4.601671521	0.03051624166	0.01209512454	0.01606183697	0.03803738052	0.02888753428	0.02422584526
5.402564103	0.9923076923	1.54209317	1.945311168	1.261474472	5.047743639	4.661292211	0.03086127426	0.01216282616	0.01618646839	0.03847238965	0.02987501436	0.02499284308
5.402564103	1	1.560124822	1.970431938	1.262996339	5.106766763	4.721485795	0.03120889113	0.01223085162	0.01631186201	0.0389108672	0.0308851028	0.0257767506
5.402564103	1.007692308	1.578290776	1.995793006	1.264528081	5.166229498	4.782255172	0.03155911002	0.01229921611	0.01643803352	0.0393528429	0.03191787224	0.02657762395
5.402564103	1.015384615	1.596591825	2.021395591	1.26606911	5.226134442	4.843603265	0.03191194886	0.01236793504	0.01656499883	0.03979834673	0.0329733956	0.02739551951
5.402564103	1.023076923	1.615028771	2.047240924	1.267618856	5.286484216	4.905533021	0.03226742573	0.01243702409	0.0166927741	0.04024740897	0.03405174608	0.02823049387
5.402564103	1.030769231	1.633602421	2.073330243	1.269176769	5.347281466	4.968047411	0.03262555893	0.01250649915	0.01682137573	0.04070006014	0.03515299711	0.02908260384
5.402564103	1.038461538	1.652313592	2.0996648	1.270742316	5.408528864	5.031149432	0.03298636693	0.01257637638	0.01695082036	0.04115633103	0.03627722242	0.02995190647
5.402564103	1.046153846	1.671163107	2.126245855	1.27231498	5.470229104	5.094842102	0.03334986836	0.01264667218	0.01708112484	0.04161625267	0.03742449599	0.03083845903
5.402564103	1.053846154	1.690151797	2.153074678	1.273894263	5.532384906	5.159128467	0.03371608207	0.0127174032	0.01721230627	0.04207985636	0.03859489207	0.03174231899
5.402564103	1.061538462	1.7092805	2.180152549	1.275479682	5.594999016	5.224011593	0.03408502705	0.01278858632	0.01734438201	0.04254717361	0.03978848518	0.03266354407
5.402564103	1.069230769	1.728550063	2.207480759	1.277070769	5.658074203	5.289494574	0.03445672251	0.01286023867	0.01747736961	0.04301823622	0.0410053501	0.0336021922
5.402564103	1.076923077	1.74796134	2.23506061	1.278667073	5.721613261	5.355580526	0.03483118783	0.01293237763	0.01761128689	0.0434930762	0.04224556189	0.03455832154
5.402564103	1.084615385	1.767515191	2.26289341	1.280268154	5.785619009	5.422272591	0.03520844255	0.01300502082	0.0177461519	0.04397172581	0.04350919586	0.03553199049
5.402564103	1.092307692	1.787212485	2.290980483	1.281873589	5.85009429	5.489573932	0.03558850644	0.01307818611	0.01788198291	0.04445421752	0.0447963276	0.03652325763
5.402564103	1.1	1.807054098	2.319323158	1.283482968	5.915041972	5.557487741	0.0359713994	0.01315189161	0.01801879845	0.04494058407	0.04610703296	0.0375321818
5.402564103	1.107692308	1.827040914	2.347922776	1.285095894	5.980464948	5.626017229	0.03635714155	0.01322615567	0.01815661727	0.04543085839	0.04744138806	0.03855882205
5.402564103	1.115384615	1.847173825	2.37678069	1.28671198	6.046366136	5.695165635	0.03674575319	0.0133009969	0.01829545837	0.04592507367	0.04879946928	0.03960323766
5.402564103	1.123076923	1.867453728	2.405898259	1.288330855	6.112748477	5.764936222	0.03713725478	0.01337643413	0.01843534095	0.04642326329	0.05018135328	0.04066548813
5.402564103	1.130769231	1.887881531	2.435276857	1.289952159	6.179614937	5.835332275	0.037531667	0.01345248645	0.0185762845	0.04692546089	0.05158711698	0.04174563319
5.402564103	1.138461538	1.908458147	2.464917863	1.291575541	6.246968509	5.906357104	0.03792901068	0.0135291732	0.0187183087	0.04743170029	0.05301683757	0.04284373278
5.402564103	1.146153846	1.929184498	2.494822671	1.293200662	6.314812209	5.978014045	0.03832930685	0.01360651396	0.01886143348	0.04794201555	0.05447059249	0.04395984707
5.402564103	1.153846154	1.950061512	2.524992681	1.294827197	6.383149076	6.050306455	0.03873257673	0.01368452855	0.01900567903	0.04845644094	0.05594845947	0.04509403646
5.402564103	1.161538462	1.971090127	2.555429306	1.296454826	6.451982176	6.12323772	0.03913884172	0.01376323703	0.01915106574	0.04897501094	0.05745051649	0.04624636156
5.402564103	1.169230769	1.992271285	2.586133968	1.298083242	6.5213146	6.196811245	0.03954812339	0.01384265973	0.01929761426	0.04949776024	0.05897684181	0.04741688322
5.402564103	1.176923077	2.013605939	2.617108098	1.299712147	6.591149461	6.271030462	0.03996044353	0.01392281718	0.01944534547	0.05002472375	0.06052751395	0.04860566251
5.402564103	1.184615385	2.035095047	2.64835314	1.301341254	6.661489899	6.345898827	0.04037582408	0.0140037302	0.01959428047	0.05055593659	0.06210261169	0.04981276072
5.402564103	1.192307692	2.056739576	2.679870544	1.302970281	6.732339078	6.421419821	0.04079428719	0.01408541983	0.01974444062	0.05109143406	0.06370221409	0.05103823935
5.402564103	1.2	2.078540501	2.711661774	1.304598959	6.803700187	6.497596947	0.04121585518	0.01416790735	0.0198958475	0.05163125168	0.06532640047	0.05228216014
5.576923077	0.9	1.397064261	1.737245305	1.243497063	4.573019563	4.162731464	0.02811412381	0.01187126083	0.01539736463	0.03499966653	0.02012008797	0.01746122875
5.576923077	0.9076923077	1.414430849	1.760740977	1.244840622	4.629865729	4.21903104	0.02844930461	0.01194166337	0.01552246629	0.03542020169	0.02089321605	0.01806981141
5.576923077	0.9153846154	1.431928745	1.784474323	1.246203296	4.687141708	4.275900122	0.02878699627	0.01201223527	0.01564819213	0.03584404042	0.02168934532	0.01869557584
